ID,locate,lat,lng
7115,上海市区+新江湾城,31.328588,121.506766
7116,北京昌平+居庸关,40.289762,116.063887
7117,福建厦门+仙岳公园,24.5042524,118.1242201
7118,广东深圳+观澜茜坑水库,22.531844,114.117273
7119,福建厦门+鸿山公园,24.4472982,118.0870287
7120,福建厦门+同安溪东水库,24.820694,118.1641978
7121,重庆重庆+重庆理工大学校区,29.312431,105.9186743
7122,云南景洪+勐远,22.000143,100.771679
7123,新疆泽普+金湖杨,38.049492,76.971741
7124,江苏无锡+石塘山,31.650083,120.223008
7125,浙江建德+国贸猪场,29.474877,119.281163
7126,广东东莞+东莞东城初级中学,22.9933699,113.7822015
7127,新疆石河子+大泉沟,44.437975,85.996169
7128,湖南长沙+团头湖,28.477862,112.677981
7129,湖南益阳+烂泥湖,28.547946,112.613023
7130,四川马尔康+马尔康到松岗,31.901887,102.217531
7131,贵州贵阳+小车河湿地公园,26.540565,106.682686
7132,广东江门+小鸟天堂及周农场,22.56113,113.104269
7133,香港市区+香港公园,22.278439,114.155245
7134,江苏吴江+震泽湿地公园,30.935975,120.49911
7135,陕西咸阳+杨凌后河段,34.343922,108.73894
7136,山东潍坊+山东科技学院,36.6638815,119.029064
7137,香港市区+龙虎山郊野公园,22.277335,114.1357605
7138,香港市区+薄扶林郊野公园,22.266481,114.137669
7139,福建厦门+张逮桥水库,24.479834,118.089425
7140,福建漳州+火山口,24.226665,118.042124
7141,广东江门+大西坑,22.6323326,113.0543147
7142,福建厦门+张埭桥水库,24.479834,118.089425
7143,浙江杭州+萧山滨江路,30.1120785,120.1842981
7144,江西浮梁+汪湖风景区,29.545083,117.663634
7145,江苏徐州+江苏师大泉山校区,34.273342,117.20703
7146,福建晋江+敏月公园,24.809027,118.578018
7147,福建晋江+季延中学,24.764575,118.557014
7148,广西恭城+三江乡,24.75928,111.104847
7149,福建福州+福建省福州大学,26.0748398,119.2732347
7150,福建厦门+海湾公园,24.472971,118.078295
7151,陕西咸阳+西农北校区,34.284783,108.074238
7152,广东江门+五邑大学,22.599248,113.086634
7153,福建上杭+梅花山-中国虎园,25.342626,116.834317
7154,江苏句容+北山水库,32.0826022,119.1841252
7155,河南三门峡+陕州公园天鹅湖,34.76087,111.233583
7156,香港市区+南丫岛,22.2000056,114.1350173
7157,江西永修+八字墙,29.139673,115.98218
7158,海南白沙+东寨港下塘,19.224823,109.451484
7159,海南海口+羊山地区,20.027694,110.161058
7160,山东高密+高密市区,36.393089,119.768098
7161,山东济宁+舜泰园,35.4294576,116.6078724
7162,宁夏银川+海宝公园,38.490057,106.281973
7163,江苏无锡+贡湖湿地公园,31.587945,120.305793
7164,湖北潜江+高石碑,30.547512,112.673268
7165,广西南宁+二中凤岭校区,22.825824,108.420448
7167,新疆石河子+玛纳斯河红山渠首,44.26812899999999,86.062714
7168,北京市区+奥体中心,39.985731,116.393778
7169,福建厦门+燕尾山生态公园,24.452129,118.065673
7170,重庆綦江+万盛·黑山谷,28.888223,107.00176
7171,北京市区+东坝郊野公园,39.979691,116.548995
7172,江苏苏州+盛泽荡月季公园,31.4546095,120.7069141
7173,广西武鸣+里建,23.1811032,108.1736195
7174,浙江黄岩+长潭湖瑞岩溪湿地,28.650117,121.261893
7175,安徽合肥+塘西河公园,31.885897,117.317334
7176,甘肃高台+黑河湿地新区河段,39.33227770000001,99.5722973
7177,上海崇明+北八滧,31.557526,121.808091
7178,上海市区+炮台湾湿地,31.3931884,121.5062833
7179,海南海口+下塘村湿地,20.027694,110.161058
7180,广东珠海+横琴关口,22.1360007,113.5446445
7181,云南丽江+团山水库,26.9116883,100.3073083
7182,山东德州+经济开发区+市区,37.4293154,116.3768097
7183,广东普宁+泥沟村,23.344037,116.148215
7184,贵州贵阳+观山湖公园,26.649257,106.623799
7185,贵州沿河+麻阳河自然保护区,28.640482,108.288225
7186,安徽合肥+高新区王嘴湖,31.885897,117.317334
7187,天津天津+杨柳青 鹭岭,39.142841,117.001972
7188,上海青浦+岑卜村,31.060701,120.942498
7189,内蒙古乌审+萨拉乌苏湿地公园,38.6095005,108.8337381
7190,江苏吴江+淀山湖南,31.139071,120.645135
7191,湖北荆门+沙洋县,30.709221,112.588581
7192,江苏吴江+淀山湖镇,31.139071,120.645135
7193,河南洛宁+上陶峪,34.326682,111.714767
7194,江西抚州+东乡县杨桥殿镇,28.369399,116.546998
7195,广东南海+广州劳动技校,23.1443053,113.1779366
7196,陕西合阳+黑池镇黄河湿地,35.077803,110.217566
7197,广东连州+大云洲,24.780966,112.377361
7198,广东连州+文化广场至巾峰山,24.780966,112.377361
7199,上海市区+上海西郊,31.250033,121.455711
7200,江西九江+共青城南湖,29.219377,115.868692
7201,重庆开县+澎溪河湿地保护区,31.160711,108.393135
7202,江西宜春+靖安县,28.861479,115.362629
7203,浙江台州+沙埠佛岭水库,28.558548,121.203075
7204,广东广州+花都塱头古村,23.404165,113.220218
7205,甘肃甘南州+卓尼县康多乡,35.030791,103.541093
7206,甘肃临潭+八角乡扎那山村,35.037718,103.684319
7208,四川平武+木里城,32.409675,104.555583
7209,上海崇明+长征农场,31.786873,121.396078
7210,福建龙岩+畲心村,25.435766,116.397276
7211,贵州贵阳+乌当区梅兰山,26.630103,106.772751
7212,广东湛江+南渡河,20.856744,110.153561
7213,福建平和+高峰茶厂附近,24.363437,117.314891
7214,广东湛江+建新河口,21.122401,110.206005
7215,广东湛江+通明河口,21.187117,110.386726
7216,广东江门+银湖湾湿地,22.56113,113.104269
7217,广东南海+浔峰洲,23.1563994,113.1820879
7218,贵州贵阳+乌当区083厂,26.726081,106.775676
7219,福建平和+崎岭,24.316271,117.076078
7220,广西桂林+尧山,25.288744,110.331271
7221,福建永春+坑仔口龙泉旅游区,25.417114,118.027859
7222,江苏镇江+金山湖风景区,32.198098,119.433068
7223,江苏镇江+古运河风光带,32.198098,119.433068
7224,四川米易+白坡乡核桃坪一社,27.126604,101.899083
7225,四川绵竹+苏绵公园,31.3241181,104.2281944
7226,四川绵竹+月亮泉公园,31.338077,104.22075
7227,四川绵竹+人民公园,31.345249,104.196071
7228,浙江杭州+虎跑,30.2094389,120.1348423
7229,浙江杭州+南湖（三台山路）,30.243487,120.182875
7230,陕西安康+小河镇阳坡山,33.11191,109.156684
7231,河南安阳+环城公园,36.111477,114.33968
7232,河南安阳+洹河,36.00880799999999,113.977528
7233,广西北流+民乐镇,22.786474,110.359137
7234,广东潮州+岗山水库,23.662846,116.743538
7235,浙江杭州+拱墅,30.319424,120.141391
7236,江苏苏州+漕湖,31.4826236,120.5653251
7237,香港市区+沙罗洞,22.396428,114.109497
7238,新疆乌鲁木齐+柴窝堡,43.545777,87.924037
7239,江西萍乡+羊狮幕风景区,27.633198,113.83954
7240,云南盈江+施工地,24.705211,97.931955
7241,江西宜春+月亮山风景区,27.785282,114.388998
7242,江西宜春+袁州区野保站,27.785282,114.388998
7243,湖北十堰+朝阳中路,32.6433595,110.7818158
7244,广东连州+连州中学,24.7874904,112.3821888
7245,河南安阳+易园,36.103049,114.392451
7246,安徽舒城+柏林乡谢河村,31.502506,116.883594
7247,福建福州+金鸡山公园,26.096766,119.321124
7248,四川绵竹+九龙乡村旅游景区,31.407354,104.13528
7249,河南安阳县+许家沟乡,36.117921,114.098357
7250,贵州雷山+响水岩,26.376324,108.135856
7251,浙江江山+何家山下南塘,28.772194,118.643563
7252,福建仙游+郊尾镇东湖村,25.322887,118.829538
7253,福建仙游+赖店镇龙兴村,25.322112,118.730906
7254,福建华安+新圩镇,24.926415,117.55889
7255,江苏昆山+五保湖,31.1675054,120.9192546
7256,重庆垫江+坛子口,30.337279,107.32605
7257,上海崇明+北六滧～堡镇北闸,31.623587,121.397417
7258,上海崇明+南四滧以西旧堤林,31.623587,121.397417
7259,云南六库+向阳桥,25.045806,102.710002
7260,云南昆明+云南省电力干校,25.015207,102.721955
7261,云南贡山+丹当公园,27.740414,98.66508999999999
7262,广东连州+星子河流域,24.997284,112.559461
7263,江苏东台+梁垛河口,32.773547,120.372932
7264,广东广州+南沙十九涌,22.600839,113.64533
7265,广东揭东+云路镇,23.583208,116.468928
7266,湖南衡阳+生态公园,26.893104,112.556471
7267,湖南衡阳+平湖公园,26.905457,112.575707
7268,湖南祁阳+湖南祁阳,26.700551,111.823783
7269,福建惠安+紫山村,25.061436,118.735127
7270,福建长汀+汀洲镇芳芳公园,25.828834,116.343736
7271,江苏溧阳+大溪水库,31.3662055,119.3801998
7272,福建福州+侯官村,26.10125,119.19516
7273,云南宜良+南盘江,24.9148724,103.1754448
7274,江苏苏州+虎丘湿地公园,31.326834,120.347982
7275,湖北武汉+黄陂建安小学,30.90818299999999,114.292317
7276,四川天全+文笔山,30.0491264,102.7717196
7277,四川天全+白沙河,30.066713,102.758317
7278,湖南洞口+高仓村,27.081133,110.552295
7279,湖南长沙+湖南革命陵园,28.151793,112.967443
7280,江西九江+姑塘,29.623478,116.120625
7281,江苏镇江+回龙水库,32.15094,119.445907
7282,四川成都+川师成龙校区,30.5667044,104.1966705
7283,江西进贤+金溪湖,28.68712349999999,116.3001714
7284,江西进贤+青岚湖,28.383752,116.263143
7285,江西进贤+军山湖,28.5229823,116.3131356
7286,广东梅州+泮坑,24.092238,115.994878
7287,福建漳州+云洞岩,24.489266,117.744697
7288,贵州贵阳+鱼梁河,26.560939,106.788607
7289,江西九江+株桥,29.668356,116.090227
7290,广东深圳+人民公园,22.647264,114.208047
7291,云南路南+狮子山,25.045806,102.710002
7292,江苏吴江+戗港,31.044757,120.536765
7293,江苏连云港+平山村,34.72547,119.35714
7294,浙江余姚+芝林,29.922876,121.30096
7295,云南路南+长湖风景区,25.045806,102.710002
7296,云南路南+大叠水瀑布,25.045806,102.710002
7297,福建厦门+同安造水村,24.834128,118.187986
7298,江西景德镇+冷水尖,29.206198,117.163925
7299,香港市区+乌溪沙青年新村,22.427875,114.236606
7300,广东广州+海珠湿地公园,23.190456,113.431345
7301,海南三亚+海棠湾,18.30876,109.742104
7302,广东广州+番禺区北片山西村,22.937244,113.384129
7303,海南三亚+蝴蝶谷,18.237803,109.651844
7304,浙江杭州+龙坞,30.181715,120.059014
7305,浙江杭州+西湖区,30.259543,120.13006
7306,福建漳浦+绥安镇,24.115578,117.618772
7307,广东广州+大学城中心湖公园,23.0436,113.366478
7308,上海市区+延中绿地,31.222479,121.466709
7309,四川石棉+挖角乡,29.3761383,102.2404941
7310,浙江宁波+天胜农牧农场,29.863195,121.535865
7311,江西崇义+齐云山自然保护区,25.681784,114.308267
7312,陕西眉县+干沟河下河寨段,34.265472,108.954239
7313,山东海阳+山东海阳,37.080547,120.997678
7314,福建龙岩+石山园,25.196177,116.952805
7315,山东莱芜+牟汶河,36.209372,117.477799
7316,上海市区+陆家嘴,31.238073,121.501632
7317,陕西洋县+镇江村,33.187569,107.450162
7318,江西崇义+章江源自然保护区,25.47622,114.108931
7319,云南宜良+禄丰村,24.572962,103.118948
7320,云南玉溪+渔户村,24.352535,102.526833
7321,吉林珲春+三道沟,43.0966667,130.7397222
7322,安徽肥西+南艳湖,31.761466,117.263172
7323,湖北荆沙+观音垱镇新阳村,35.86724299999999,140.077792
7324,陕西洋县+张家沟水库,33.222739,107.545837
7325,湖南长沙+王府花园,28.2098917,113.0084846
7326,江苏无锡+龙王山,31.587945,120.305793
7327,福建漳州+云霄县,23.957936,117.339573
7328,浙江临安+高虹镇水涛庄水库,30.318685,119.725587
7329,江苏南京+紫金山北麓樱花园,32.086727,118.796834
7330,江苏无锡+惠山森林公园,31.561588,120.256241
7332,广西防城港+澫尾金滩,21.68686,108.353847
7333,广西防城港+倒水坳大桥,21.68686,108.353847
7334,广西防城港+沙尾,21.535897,108.108966
7335,广西防城港+竹山,21.750886,107.797347
7336,浙江宁波+丹凤社区,29.855065,121.574525
7337,广西防城港+江山乡,21.637959,108.278584
7338,台湾+马祖,26.15628,119.923137
7339,江西新建+溪霞水库,28.827186,115.804223
7340,江西南昌+正荣大湖之都小区,28.65422199999999,115.91901
7341,广东广州+白云区良田镇,23.358456,113.377053
7342,湖北洪湖+悦兮半岛温泉,29.825458,113.47598
7343,江苏连云港+潮河湾,34.2882935,119.4605916
7344,新疆昌吉+五家渠上渔场,44.166757,87.54324
7345,福建将乐+汽车站周边,26.6957,117.479
7346,浙江临安+东天目山,30.3622,119.520825
7347,陕西太白+柴胡山村,34.090458,107.673171
7348,江苏溧阳+组合路线,31.386126,119.50259
7349,广东广州+地铁白云文化广场,23.189713,113.275678
7350,广东广州+黄埔公园,23.101041,113.4507538
7351,广东广州+华南理工大学南校,23.049563,113.400216
7352,湖北荆沙+公安县崇湖,35.86724299999999,140.077792
7353,贵州龙里+龙架山森林公园,26.46215,106.954076
7354,云南开远+人工湖,23.714316,103.267143
7355,甘肃榆中+麻家寺.二龙山,35.843056,104.112527
7357,云南昆明+昆明植物园,25.1453778,102.741543
7358,新疆乌鲁木齐+五家渠上渔场,44.166757,87.54324
7359,浙江杭州+浙林东湖校区,30.243487,120.182875
7360,天津蓟县+于桥水库,40.0349154,117.5730639
7361,贵州安顺+关岭断桥镇坝凌村,25.9147773,105.6493612
7362,江苏苏州+大阳山森林公园,31.3650239,120.4861639
7363,广东中山+板芙镇第一中学,22.5133882,113.3740515
7364,云南开远+垭勒,23.75624,103.284892
7365,福建厦门+东坑水库,24.479834,118.089425
7366,广东翁源+江尾镇,24.436964,114.126256
7367,广西南宁+YY,22.827307,108.314989
7368,江苏宜兴+黄塔顶,31.1697222,119.6727778
7369,江苏江阴+江阴定山,31.905613,120.264845
7370,山东曹县+公园,34.826035,115.582533
7371,陕西眉县+拐沟垚,34.224554,107.754333
7372,山东单县+中岭国际大酒店,34.778808,116.107428
7373,天津蓟县+下营镇大平安村,40.209543,117.456827
7374,广东兴宁+宁新洋里村,24.10156,115.728013
7375,江苏苏州+旺山,31.1998426,120.5596869
7376,江苏苏州+狮子山,31.288219,120.5437
7377,江苏苏州+渔洋山,31.21539,120.379955
7378,福建南平+武夷山景区,27.74833,118.024752
7379,甘肃兰州+理工大西校区,36.055996,103.734645
7380,广东中山+南朗镇崖口村,22.466176,113.546614
7381,福建德化+戴云山保护区,25.658945,118.185797
7382,四川荥经+龙苍沟,29.692616,102.844265
7383,安徽绩溪+障山,30.088793,118.747294
7384,湖北潜江+积玉口镇借粮湖,30.446709,112.589994
7385,辽宁东港+东港南路,39.8582709,124.1557963
7386,江西婺源+文公山,29.177876,117.78211
7387,上海市区+新江湾城公园,31.328588,121.506766
7388,广东深圳+大鹏半岛,22.5505556,114.4913889
7389,广东深圳+坪头岭,22.659682,114.424772
7390,广东深圳+马峦山郊野公园,22.657647,114.277314
7391,广东深圳+横岗水库,22.9182844,113.7246066
7392,山东长清+张夏山区,36.450204,116.901603
7393,湖北荆门+东宝区仙居乡,31.395732,112.057228
7394,安徽贵池+梅龙镇,30.762101,117.632651
7395,湖北神农架+红花坪,31.3973719,110.4827752
7396,山东济宁+太白湖,35.392119,116.601454
7397,陕西长安+南五台,34.0271422,108.9715979
7398,山东泰安+渿河,36.1896122,117.1250346
7399,广东东莞+大岭山公园,22.9027617,113.840648
7400,广东东莞+吉龙木材市场,23.092066,113.85495
7401,浙江松阳+松阴溪,28.348731,119.64952
7402,广东东莞+观澜湖,22.746331,114.056709
7403,陕西西安+沣河梁家滩湿地,34.277916,108.962817
7404,广东肇庆+鼎湖区永宁,23.201259,112.635897
7405,江苏苏州+荷塘月色湿地公园,31.410561,120.583174
7406,江苏吴江+同里湿地公园,31.148897,120.722695
7407,甘肃榆中+夏官营镇,35.942428,104.174521
7408,青海都兰+阿拉克湖,35.5630285,97.12516989999999
7409,青海都兰+东山根西村,36.302496,98.095844
7410,青海都兰+北禅寺,36.302496,98.095844
7411,山东德州+德州学院,37.4695617,116.3316409
7412,四川西昌+螺髻山,27.4286111,102.3947222
7413,浙江淳安+淳开线,29.5672623,118.8633207
7414,广东江门+潮连,22.622544,113.122899
7416,黑龙江漠河+Mohe cou,52.988893,122.507923
7417,江西婺源+坑口,29.358618,117.806115
7418,广西南宁+青秀湖公园,22.8334858,108.2427564
7419,河北滦南+南堡北堡,39.117481,118.239569
7420,新疆博湖+博湖长堤,41.976177,86.63135899999999
7421,新疆石河子+莫索湾,44.5999577,86.0988442
7422,新疆焉耆+县城城区,42.076387,86.546178
7423,河南信阳+罗山县,32.203073,114.513012
7424,江苏连云港+振兴花卉园,34.609755,119.163259
7425,安徽石台+马鞍山公园,30.210313,117.486306
7426,江西萍乡+万龙山乡,27.598453,114.174842
7427,江西萍乡+方田村,27.633198,113.83954
7428,江西宜春+仙巩村,27.700824,114.323345
7429,江西宜春+柏木镇,27.815619,114.416778
7430,江西宜春+古庙村,27.612811,114.34115
7431,广东江门+江滨大道,22.9555666,112.994396
7432,广东江门+古劳水乡,22.830644,112.945931
7433,湖北武汉+东湖落雁景区,30.562143,114.438261
7434,海南三亚+三沙市西沙群岛,16.204546,111.792944
7435,安徽巢湖+巢湖湿地,31.621891,117.788512
7436,广东徐闻+外罗镇,20.572137,110.46853
7437,浙江玉环+龙溪乡,28.19337,121.306432
7438,陕西镇安+木王森林公园,33.326138,108.716255
7439,湖北武汉+新洲道观河沙河,30.841508,114.801264
7440,江苏江阴+江阴要塞森林公园,31.928732,120.2811982
7441,湖北恩施+建始县烟墩大道附,30.6094745,109.7310868
7442,福建永定+客家土楼,24.5489042,116.90203
7443,河南安阳+文峰塔,36.098577,114.349694
7444,福建厦门+夏门国际会议中心,24.4720721,118.1898371
7445,福建福州+左海公园,26.1008261,119.2864601
7446,浙江上虞+浙江石狮商贸城,30.0477008,120.8974609
7447,福建漳州+闽南师范大学校区,24.456961,117.716024
7448,福建厦门+忠仑公园,24.483467,118.148215
7449,山东烟台+逛荡河入海口,37.548558,121.382783
7450,山东烟台+鱼鸟河入海口,37.548558,121.382783
7451,福建漳州+石门村,24.164593,117.910441
7452,福建龙海+隆教畲族乡,24.256424,118.063418
7454,湖南永州+江华 浊水塘,24.909459,111.54977
7455,广东湛江+雷州乌石天成台,20.919505,110.045182
7456,贵州贵阳+贵州师范学院,26.640153,106.807479
7457,新疆博湖+落霞湾-大河口,41.980152,86.631998
7458,广东雷州+企水镇,20.762634,109.763659
7459,江西安福+武功山,27.480656,114.238418
7460,广东阳西+鹅凰嶂,21.752396,111.617849
7461,江苏南京+浦口长江北岸,32.122705,118.733247
7462,河南罗山+潘新镇祁家村宋畈,32.16506,114.550509
7463,广西靖西+古龙山大峡谷,23.134117,106.417805
7464,海南琼海+测试,19.2533055,110.4692122
7465,广西大新+明仕田园,22.707428,106.913903
7466,广东番禺+东涌中学,22.881503,113.456958
7467,北京大兴+亦庄文化园,39.806845,116.490587
7469,安徽六安+霍山佛子岭水库,31.308632,116.281551
7470,安徽霍山+佛子岭水库,31.3105007,116.2909935
7471,江苏高淳+固城湖,31.2833797,118.9237505
7472,内蒙古牙克石+塔尔气镇,47.982127,121.207918
7473,内蒙古牙克石+博克图镇,48.75359599999999,121.916038
7474,陕西华县+涧峪水库,34.512711,109.772003
7475,福建厦门+海韵台海边,24.479834,118.089425
7476,山西静乐+天柱山,38.359036,111.93944
7477,湖北潜江+曹禺公园,30.4369988,112.8959675
7478,湖南湘乡+碧洲公园,27.731802,112.538453
7479,湖南湘乡+塔子山,27.762767,112.619712
7480,湖南湘乡+东台山森林公园,27.720751,112.557414
7482,湖北潜江+森林公园,30.371375,112.916217
7483,江西宜春+宜春机场,27.785282,114.388998
7485,内蒙古满洲里+滑雪场周围,49.586386,117.45062
7486,台湾+新北乌来云景山庄,24.853993,121.556456
7487,湖北武汉+环保绿化培训基地,30.607485,114.424268
7489,黑龙江齐齐哈尔+城西大坝-明月岛,47.339265,123.995723
7490,广东平远+大柘,24.576766,115.900906
7491,湖南湘乡+东郊乡,27.75634,112.555087
7492,甘肃兰州+小西湖公园,36.0634597,103.8009831
7493,山西临汾+涝洰河湿地,36.086984,111.537727
7494,广东东莞+黄江宝山,22.8735512,114.0772254
7495,湖南长沙县+松雅湖,28.2519819,113.09593
7496,青海囊谦+觉拉乡,32.561911,96.157044
7497,青海杂多+昂赛乡,32.781096,95.616375
7498,云南昆明+昆明树木园,25.015207,102.721955
7499,湖南长沙+先锋村,28.386757,112.999385
7500,湖南湘乡+涟水河畔,27.658902,112.350123
7501,广东深圳+南山荔枝公园,22.488041,113.91585
7502,台湾+花莲林田山,23.717637,121.397296
7503,安徽马鞍山+慈湖河花和佳苑段,31.736919,118.512792
7504,安徽马鞍山+滨江公园,31.337518,118.358373
7505,湖南长沙+沙河大桥,28.3454734,112.9268603
7506,云南大理+鹤庆黄龙潭,26.135326,100.247949
7507,山西忻州+定襄县,38.473548,112.957215
7508,湖南双峰+荷叶塘,27.312278,112.10561
7509,湖南株洲县+渌口梅子湖,27.705382,113.143046
7510,安徽潜山+大圆,30.6350008,116.5730954
7511,湖南长沙+太阳山森林公园,28.346902,112.9587024
7512,甘肃榆中+高崖水库,35.696099,104.281995
7513,上海川沙+上海周浦,31.117055,121.576037
7514,安徽巢湖+鼓山,31.607611,117.923544
7515,陕西延长+西滩洼,36.579313,110.012334
7516,香港市区+迪斯尼乐园,22.3124473,114.0437803
7517,广东深圳+大亚湾,22.4485685,114.6905436
7518,广东惠州+芦洲镇旁农田,23.362764,114.528407
7519,湖南衡阳+湖南工学院,26.876976,112.684435
7520,湖北利川+星斗山,30.030249,109.11831
7521,浙江武义+牛头山森林公园,28.671625,119.520101
7522,天津天津+天津理工大学,39.086612,117.149555
7523,湖南汨罗+汨罗,28.814237,113.076787
7524,重庆石柱+黄水森林公园,30.214799,108.390326
7525,陕西渭南+蒲城县董楼村,34.822487,109.538172
7526,新疆和硕+乃仁克尔包尔图,42.392925,87.312738
7527,云南昆明+长虫山（沙坝营）,25.015207,102.721955
7528,山东青岛+胶州湾,36.288232,120.009202
7529,山东日照+日照国家森林公园,35.537298,119.622897
7530,江西靖安+七溪岭保护区,28.861479,115.362629
7531,江苏苏州+三山岛,31.029198,120.301734
7532,甘肃定西+途中,35.592443,104.625622
7533,四川马尔康+梦笔山,31.90581299999999,102.206504
7534,青海乌兰+哈里哈图森林公园,36.953954,98.467169
7535,陕西山阳+天竺山森林公园,33.532172,109.88229
7536,陕西西乡+桑园村菩提崖,33.040926,107.635719
7537,福建东山+东山岛,23.7688639,117.3437977
7538,重庆云阳+南溪镇天景,31.11804799999999,108.8438
7539,甘肃张掖+国家湿地公园,38.971941,100.44094
7540,湖南湘阴+东湖鱼塘,28.670807,112.883301
7541,云南大理+鹤庆草海,26.588181,100.190161
7542,江苏南京+颐和路民国公馆区,32.063377,118.766052
7543,山东泗水+高峪镇西头村,35.710296,117.301376
7544,青海门源+302省道沿线,37.2455289,102.0024618
7545,陕西延长+安沟,36.498605,110.088165
7546,陕西延长+翠屏山公园,36.57827,110.016284
7547,江西南昌+南昌西站,28.622744,115.792304
7548,山东曲阜+大沂河,35.5767896,116.9441878
7549,香港市区+深水埗美荷楼青旅,22.396428,114.109497
7550,江西南昌+方志敏烈士陵园,28.76584,115.825653
7551,陕西渭南+卤阳湖盐池,34.484147,109.493798
7552,四川双流+四川大学江安校区,30.5573923,103.9998758
7553,浙江临安+东坑村方家-朱家,30.233873,119.724733
7554,天津天津+千里堤,39.1802782,117.1319072
7555,陕西西安+丰庆公园,34.247257,108.90066
7556,山东庆云+庆云县城周边,37.78364699999999,117.389064
7557,辽宁沈阳+五里河,41.75215,123.441026
7558,山东曲阜+泗河,35.4804039,117.1665371
7559,江苏镇江+南山绿道,32.1848777,119.443181
7560,北京市区+房山区 坡峰岭,39.749144,116.143267
7561,河北唐山+高庄,39.535937,118.863559
7562,贵州施秉+马溪乡,27.285433,108.094627
7563,贵州施秉+施秉县猴王乐园,26.919513,108.14212
7564,广西陆川+龙颈瀑布,22.309966,110.257448
7565,广东增城+蒙花布村,23.438455,113.895698
7567,湖北武汉+首义公园,30.5406436,114.3119515
7568,辽宁大连+老虎滩,38.8885899,121.6775734
7569,新疆伊宁+昭苏 夏特峡谷,43.91930199999999,81.331755
7570,重庆涪陵+涪陵饭店,29.6424209,107.3309812
7571,重庆丰都+龙河国家湿地公园,29.831624,107.989895
7572,重庆丰都+丰都朝华文化公园,29.865819,107.727528
7573,云南昆明+滇池大坝湿地公园,24.8535081,102.7364962
7574,广东深圳+皇岗公园,22.518833,114.056214
7575,北京市区+远洋自然小区,39.904211,116.407395
7576,甘肃天水+元龙镇,34.534312,106.158601
7577,甘肃天水+东岔观音山,34.36088,106.6613033
7578,宁夏银川+森林公园,38.47996699999999,106.209612
7579,甘肃定西+新城人工湖,35.592443,104.625622
7580,新疆伊宁+巩留 库尔德宁,43.485673,82.231456
7581,广东揭西+横江水库,23.496849,115.797948
7582,广东揭西+大北山,23.5473716,115.9311057
7583,重庆重庆+缙云山-北碚段,29.549747,106.547669
